"TEAM"	"POS.RANK"	"PLAYER"	"AGE"	"GP"	"W"	"L"	"MIN"	"PTS"	"FGM"	"FGA"	"FG_PCT"	"2PA"	"2PM"	"FG2_PCT"	"3PA"	"3PM"	"FG3_PCT"	"2PT_ATT_PER"	"3PT_ATT_PER"	"FTM"	"FTA"	"FT_PCT"	"PER_PTS_FT"	"PER_PTS_2P"	"PER_PTS_3P"	"OREB"	"DREB"	"REB"	"AST"	"TOV"	"STL"	"BLK"	"PF"	"FP"	"DD2"	"TD3"	"X..."	"POSITION"	"PLAYER_ID"	"RANK"	"color"	"team_color"
"555"	"POR"	186	"Mario Hezonja"	25	47	20	27	16.3	4.8	1.7	4	42.9	2.6	1.3	50	1.4	0.4	32.8	65	35	0.9	1.1	82.4	18.75	54.17	25	0.6	2.9	3.4	0.9	0.8	0.6	0.2	2	11.8	1	0	-3.2	"Forward"	1626209	242	"#D95F02"	"#e03a3e"
"556"	"SAC"	276	"DaQuan Jeffries"	22	6	1	5	3.2	1.2	0.5	1.2	42.9	0.5	0.3	60	0.7	0.2	25	41.67	58.33	0	0	0	0	50	50	0.2	0	0.2	0.2	0	0.2	0	0.5	2.1	0	0	0.2	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"557"	"SAC"	50	"Marvin Bagley III"	21	13	2	11	25.7	14.2	6	12.8	46.7	11.1	5.7	51.35	1.7	0.3	18.2	86.72	13.28	1.9	2.4	80.6	13.38	80.28	6.34	2.2	5.2	7.5	0.8	1.4	0.5	0.9	3.3	27.1	3	0	-6.8	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"558"	"SAC"	151	"Cory Joseph"	28	64	28	36	24	6.3	2.4	5.8	42	3.7	1.7	45.95	2.1	0.7	35.1	63.79	36.21	0.8	0.9	82.8	12.7	53.97	33.33	0.6	2	2.5	3.4	1	0.7	0.3	1.9	16.6	0	0	-0.7	"Guard"	202709	214	"#7570B3"	"#724c9f"
"559"	"SAC"	138	"Harry Giles III"	21	38	19	19	15.2	7	3.1	5.4	56	5.4	3.1	57.41	0	0	0	100	0	0.9	1.1	76.7	12.86	88.57	0	0.9	3.3	4.2	1.3	0.9	0.6	0.4	2.6	15.8	1	0	-2.7	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"560"	"SAC"	158	"Eric Mika"	25	1	0	1	19	6	2	3	66.7	3	2	66.67	0	0	0	100	0	2	2	100	33.33	66.67	0	2	5	7	0	0	0	0	5	14.4	0	0	8	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"561"	"SAC"	73	"Nemanja Bjelica"	31	64	28	36	28.5	11.9	4.5	9.4	47.5	4.8	2.5	52.08	4.6	2	42.4	51.06	48.94	0.9	1.1	82.2	7.56	42.02	50.42	1.7	4.8	6.4	2.8	1.4	0.8	0.5	3	26.4	8	0	-0.6	"Forward"	202357	108	"#D95F02"	"#724c9f"
"562"	"SAC"	21	"Buddy Hield"	27	64	28	36	32	19.8	7.1	16.6	42.9	6.9	3.3	47.83	9.7	3.8	39.5	41.57	58.43	1.8	2	85.5	9.09	33.33	57.58	0.9	3.9	4.8	3.1	2.3	0.9	0.3	2.3	31.4	2	0	-0.8	"Guard"	1627741	30	"#7570B3"	"#724c9f"
"563"	"SAC"	47	"Jabari Parker"	25	33	7	26	25.8	14.7	6	12.1	49.9	8.6	5.1	59.3	3.5	0.9	26.7	71.07	28.93	1.7	2.2	74.3	11.56	69.39	18.37	1.6	4.3	5.9	1.8	1.8	1.3	0.5	2.8	27.8	2	0	-4.1	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"564"	"SAC"	228	"Justin James"	23	34	13	21	6.4	2.5	1	2.3	42.3	1.5	0.7	46.67	0.8	0.3	34.6	65.22	34.78	0.3	0.6	47.6	12	56	36	0.2	0.7	0.9	0.5	0.2	0.2	0.3	0.5	5.4	0	0	-0.6	"Guard"	NA	NA	"#7570B3"	"#724c9f"
"565"	"SAC"	256	"Kyle Guy"	22	2	1	1	2	1	0.5	1	50	0.5	0.5	100	0.5	0	0	50	50	0	0	0	0	100	0	0	0	0	0	0	0	0	0	1	0	0	-1.5	"Guard"	NA	NA	"#7570B3"	"#724c9f"
"566"	"SAC"	198	"Yogi Ferrell"	26	44	17	27	11	4.2	1.5	3.8	39.6	2.2	1.1	50	1.6	0.4	27.5	57.89	42.11	0.7	0.8	86.5	16.67	52.38	28.57	0.1	1	1.1	1.3	0.6	0.3	0.1	0.7	8.2	0	0	-0.6	"Guard"	NA	NA	"#7570B3"	"#724c9f"
"567"	"SAC"	39	"Alex Len"	26	49	15	34	18.3	8.3	3.4	6.2	55.6	5.1	3.1	60.78	1.1	0.3	25	82.26	17.74	1.2	1.9	63.7	14.46	74.7	10.84	1.9	4.1	6	1	1	0.4	0.9	2.3	20.1	8	0	-2.2	"Center"	203458	173	"#1B9E77"	"#724c9f"
"568"	"SAC"	46	"Harrison Barnes"	27	64	28	36	34.9	14.7	5.1	11.1	45.9	7.3	3.6	49.32	3.8	1.5	38.3	65.77	34.23	3.1	3.8	80.3	21.09	48.98	30.61	1	3.8	4.8	2.4	1.3	0.6	0.2	1.3	25	3	0	-0.8	"Forward"	203084	79	"#D95F02"	"#724c9f"
"569"	"SAC"	57	"Richaun Holmes"	26	39	15	24	28.9	12.8	5.4	8.2	65.4	8.2	5.4	65.85	0	0	0	100	0	2.1	2.6	80	16.41	84.38	0	3	5.3	8.3	1	1.3	1	1.4	3.9	30.3	13	0	0.6	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"570"	"SAC"	117	"Kent Bazemore"	30	64	31	33	25.1	8.7	2.9	7.7	37.4	4.1	1.7	41.46	3.6	1.2	34.2	53.25	46.75	1.7	2.2	76.8	19.54	39.08	41.38	0.4	4	4.3	1.3	1.3	1.1	0.6	2.8	19.7	0	0	0.4	"Forward"	203145	165	"#D95F02"	"#724c9f"
"571"	"SAC"	54	"Harry Giles III"	21	38	19	19	15.2	7	3.1	5.4	56	5.4	3.1	57.41	0	0	0	100	0	0.9	1.1	76.7	12.86	88.57	0	0.9	3.3	4.2	1.3	0.9	0.6	0.4	2.6	15.8	1	0	-2.7	"Center"	NA	NA	"#1B9E77"	"#724c9f"
"572"	"SAC"	19	"De'Aaron Fox"	22	45	19	26	31.7	20.4	7.3	15.4	47.5	12	6.3	52.5	3.4	1	30.7	77.92	22.08	4.8	6.8	70.3	23.53	61.76	14.71	0.7	3.4	4	6.8	3.1	1.4	0.5	2.9	38.1	8	0	-1.8	"Guard"	1628368	25	"#7570B3"	"#724c9f"
"573"	"SAC"	114	"Kent Bazemore"	30	64	31	33	25.1	8.7	2.9	7.7	37.4	4.1	1.7	41.46	3.6	1.2	34.2	53.25	46.75	1.7	2.2	76.8	19.54	39.08	41.38	0.4	4	4.3	1.3	1.3	1.1	0.6	2.8	19.7	0	0	0.4	"Guard"	203145	165	"#7570B3"	"#724c9f"
"574"	"SAC"	253	"DaQuan Jeffries"	22	6	1	5	3.2	1.2	0.5	1.2	42.9	0.5	0.3	60	0.7	0.2	25	41.67	58.33	0	0	0	0	50	50	0.2	0	0.2	0.2	0	0.2	0	0.5	2.1	0	0	0.2	"Guard"	NA	NA	"#7570B3"	"#724c9f"
"575"	"SAC"	242	"Justin James"	23	34	13	21	6.4	2.5	1	2.3	42.3	1.5	0.7	46.67	0.8	0.3	34.6	65.22	34.78	0.3	0.6	47.6	12	56	36	0.2	0.7	0.9	0.5	0.2	0.2	0.3	0.5	5.4	0	0	-0.6	"Forward"	NA	NA	"#D95F02"	"#724c9f"
"576"	"SAC"	61	"Eric Mika"	25	1	0	1	19	6	2	3	66.7	3	2	66.67	0	0	0	100	0	2	2	100	33.33	66.67	0	2	5	7	0	0	0	0	5	14.4	0	0	8	"Center"	NA	NA	"#1B9E77"	"#724c9f"
"577"	"SAC"	52	"Bogdan Bogdanovic"	27	53	26	27	28.5	14.5	5.2	12.1	43.3	4.9	2.6	53.06	7.2	2.6	36.1	40.5	59.5	1.4	2	72.4	9.66	35.86	53.79	0.3	2.9	3.2	3.2	1.7	1	0.3	2.2	25.3	2	0	-1.1	"Guard"	203992	80	"#7570B3"	"#724c9f"
"578"	"SAS"	26	"LaMarcus Aldridge"	34	53	23	30	33.1	18.9	7.4	15	49.3	12	6.2	51.67	3	1.2	38.9	80	20	3	3.6	82.7	15.87	65.61	19.05	1.9	5.5	7.4	2.4	1.4	0.7	1.6	2.4	37	14	0	-2.4	"Forward"	200746	40	"#D95F02"	"#bac3c9"
"579"	"SAS"	71	"Jakob Poeltl"	24	58	25	33	16.6	5.3	2.3	3.8	61.9	3.8	2.3	60.53	0	0	0	100	0	0.6	1.3	48.6	11.32	86.79	0	1.8	3.6	5.3	1.8	0.8	0.5	1.4	1.7	19.4	2	0	1	"Center"	1627751	237	"#1B9E77"	"#bac3c9"
"580"	"SAS"	86	"Derrick White"	25	61	27	34	24.1	10.4	3.5	7.6	45.9	5	2.6	52	2.6	0.9	35.6	65.79	34.21	2.5	2.9	85.7	24.04	50	25.96	0.5	2.7	3.2	3.4	1.2	0.6	0.9	2.2	22.6	0	0	0	"Guard"	1628401	127	"#7570B3"	"#bac3c9"
"581"	"SAS"	96	"Rudy Gay"	33	60	25	35	21.5	10	3.7	8.4	44.2	5.3	2.7	50.94	3.1	1	31.4	63.1	36.9	1.7	1.9	87.6	17	54	30	0.9	4.4	5.4	1.7	1.3	0.4	0.5	1.5	20.4	4	0	-0.3	"Forward"	200752	141	"#D95F02"	"#bac3c9"
"582"	"SAS"	159	"Marco Belinelli"	33	52	23	29	15	5.8	2	5.2	39.1	2.2	0.9	40.91	3	1.1	36.8	42.31	57.69	0.6	0.8	78	10.34	31.03	56.9	0.1	1.7	1.7	1.2	0.3	0.2	0	0.8	10	0	0	0.6	"Guard"	201158	225	"#7570B3"	"#bac3c9"
"583"	"SAS"	14	"DeMar DeRozan"	30	61	26	35	34.3	22.2	8.2	15.7	52.6	15.2	8.1	53.29	0.5	0.1	26.7	96.82	3.18	5.5	6.6	84.3	24.77	72.97	1.35	0.6	5	5.6	5.6	2.4	1	0.2	2.7	38.6	6	0	-2.3	"Guard"	201942	19	"#7570B3"	"#bac3c9"
"584"	"SAS"	13	"DeMar DeRozan"	30	61	26	35	34.3	22.2	8.2	15.7	52.6	15.2	8.1	53.29	0.5	0.1	26.7	96.82	3.18	5.5	6.6	84.3	24.77	72.97	1.35	0.6	5	5.6	5.6	2.4	1	0.2	2.7	38.6	6	0	-2.3	"Forward"	201942	19	"#D95F02"	"#bac3c9"
"585"	"SAS"	287	"Luka Samanic"	20	1	0	1	12	0	0	4	0	2	0	0	2	0	0	50	50	0	0	0	NA	NA	NA	0	2	2	3	0	0	0	0	6.9	0	0	6	"Forward"	NA	NA	"#D95F02"	"#bac3c9"
"586"	"SAS"	237	"Chimezie Metu"	22	16	7	9	4.5	2.9	1.3	2.2	57.1	2.1	1.3	61.9	0.1	0	0	95.45	4.55	0.4	0.5	75	13.79	89.66	0	0.6	1	1.6	0.4	0.3	0.1	0.3	0.3	6	0	0	0.8	"Forward"	NA	NA	"#D95F02"	"#bac3c9"
"587"	"SAS"	194	"Keldon Johnson"	20	9	3	6	10.2	4.6	1.8	3.4	51.6	2.8	1.6	57.14	0.6	0.2	40	82.35	17.65	0.8	1.1	70	17.39	69.57	13.04	0.6	1.3	1.9	0.7	0.3	0.6	0.1	1	9.5	0	0	2.7	"Forward"	NA	NA	"#D95F02"	"#bac3c9"
"588"	"SAS"	84	"Drew Eubanks"	23	14	8	6	9.3	3.6	1.5	2	75	1.9	1.4	73.68	0.1	0.1	100	95	5	0.6	0.8	72.7	16.67	77.78	8.33	0.6	1.9	2.5	0.4	0.7	0.1	0.4	1.5	8.2	0	0	-3.1	"Center"	NA	NA	"#1B9E77"	"#bac3c9"
"589"	"SAS"	9	"LaMarcus Aldridge"	34	53	23	30	33.1	18.9	7.4	15	49.3	12	6.2	51.67	3	1.2	38.9	80	20	3	3.6	82.7	15.87	65.61	19.05	1.9	5.5	7.4	2.4	1.4	0.7	1.6	2.4	37	14	0	-2.4	"Center"	200746	40	"#1B9E77"	"#bac3c9"
"590"	"SAS"	164	"Lonnie Walker IV"	21	53	24	29	14.5	5.6	2.2	5	43.4	3.7	1.7	45.95	1.3	0.5	40.8	74	26	0.7	1	71.7	12.5	60.71	26.79	0.4	1.8	2.2	0.9	0.6	0.5	0.2	1.3	11.3	0	0	-0.4	"Guard"	1629022	230	"#7570B3"	"#bac3c9"
"591"	"SAS"	89	"Chimezie Metu"	22	16	7	9	4.5	2.9	1.3	2.2	57.1	2.1	1.3	61.9	0.1	0	0	95.45	4.55	0.4	0.5	75	13.79	89.66	0	0.6	1	1.6	0.4	0.3	0.1	0.3	0.3	6	0	0	0.8	"Center"	NA	NA	"#1B9E77"	"#bac3c9"
"592"	"SAS"	76	"Bryn Forbes"	26	63	27	36	25.1	11.2	3.8	9.2	41.7	3.2	1.5	46.88	6	2.3	38.8	34.78	65.22	1.2	1.4	83.3	10.71	26.79	61.61	0.2	1.8	2	1.7	0.9	0.5	0	1.8	16.9	0	0	-3.4	"Guard"	1627854	113	"#7570B3"	"#bac3c9"
"593"	"SAS"	81	"Dejounte Murray"	23	58	24	34	25	10.7	4.4	9.3	47.5	7.7	3.8	49.35	1.6	0.6	37.8	82.8	17.2	1.3	1.6	79.8	12.15	71.03	16.82	1.2	4.6	5.8	4.1	1.9	1.7	0.3	2.2	27.9	4	0	-3.4	"Guard"	NA	NA	"#7570B3"	"#bac3c9"
"594"	"SAS"	73	"Patty Mills"	31	63	27	36	22.7	11.7	3.9	9.1	42.9	2.9	1.6	55.17	6.2	2.3	38	31.87	68.13	1.5	1.7	86.1	12.82	27.35	58.97	0.3	1.3	1.6	1.8	0.8	0.8	0.1	1.6	18.2	0	0	1.8	"Guard"	201988	111	"#7570B3"	"#bac3c9"
"595"	"SAS"	214	"Drew Eubanks"	23	14	8	6	9.3	3.6	1.5	2	75	1.9	1.4	73.68	0.1	0.1	100	95	5	0.6	0.8	72.7	16.67	77.78	8.33	0.6	1.9	2.5	0.4	0.7	0.1	0.4	1.5	8.2	0	0	-3.1	"Forward"	NA	NA	"#D95F02"	"#bac3c9"
"596"	"SAS"	270	"Quinndary Weatherspoon"	23	3	0	3	5	0	0	1	0	0.7	0	0	0.3	0	0	70	30	0	0	0	NA	NA	NA	0	0.3	0.3	0.3	0	0	0	0	0.9	0	0	1.3	"Guard"	NA	NA	"#7570B3"	"#bac3c9"
"597"	"SAS"	147	"Trey Lyles"	24	63	27	36	20.2	6.4	2.4	5.4	44.6	2.7	1.4	51.85	2.7	1	38.7	50	50	0.5	0.7	73.3	7.81	43.75	46.88	1.1	4.6	5.7	1.1	0.6	0.4	0.4	1.6	17	2	0	-0.9	"Forward"	1626168	213	"#D95F02"	"#bac3c9"
"598"	"SAS"	94	"Rudy Gay"	33	60	25	35	21.5	10	3.7	8.4	44.2	5.3	2.7	50.94	3.1	1	31.4	63.1	36.9	1.7	1.9	87.6	17	54	30	0.9	4.4	5.4	1.7	1.3	0.4	0.5	1.5	20.4	4	0	-0.3	"Guard"	200752	141	"#7570B3"	"#bac3c9"
"599"	"SAS"	187	"Keldon Johnson"	20	9	3	6	10.2	4.6	1.8	3.4	51.6	2.8	1.6	57.14	0.6	0.2	40	82.35	17.65	0.8	1.1	70	17.39	69.57	13.04	0.6	1.3	1.9	0.7	0.3	0.6	0.1	1	9.5	0	0	2.7	"Guard"	NA	NA	"#7570B3"	"#bac3c9"
"600"	"SAS"	173	"Lonnie Walker IV"	21	53	24	29	14.5	5.6	2.2	5	43.4	3.7	1.7	45.95	1.3	0.5	40.8	74	26	0.7	1	71.7	12.5	60.71	26.79	0.4	1.8	2.2	0.9	0.6	0.5	0.2	1.3	11.3	0	0	-0.4	"Forward"	1629022	230	"#D95F02"	"#bac3c9"
"601"	"TOR"	46	"Marc Gasol"	35	36	28	8	27.5	7.6	2.8	6.6	41.9	3.1	1.4	45.16	3.5	1.4	40.2	46.97	53.03	0.7	1	72.2	9.21	36.84	55.26	0.8	5.5	6.3	3.4	1.2	0.8	0.9	2.8	24.3	3	0	6.6	"Center"	NA	NA	"#1B9E77"	"#ce1141"
"602"	"TOR"	254	"Stanley Johnson"	23	20	15	5	4.8	1.2	0.4	1.6	25.8	0.9	0.3	33.33	0.7	0.1	15.4	56.25	43.75	0.3	0.3	83.3	25	50	25	0.2	1	1.1	0.4	0.4	0.2	0.1	0.5	3.6	0	0	-0.6	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"603"	"TOR"	84	"OG Anunoby"	22	63	45	18	30.1	10.7	4.2	8.4	50.7	5	2.9	58	3.4	1.3	38.1	59.52	40.48	0.9	1.4	68.6	8.41	54.21	36.45	1.2	4.2	5.4	1.6	1.2	1.4	0.7	2.5	24.6	5	0	3.6	"Forward"	1628384	120	"#D95F02"	"#ce1141"
"604"	"TOR"	57	"Chris Boucher"	27	55	39	16	13.2	6.3	2.2	4.7	45.8	2.9	1.7	58.62	1.8	0.5	28.3	61.7	38.3	1.5	1.9	79.6	23.81	53.97	23.81	1.7	2.7	4.4	0.4	0.4	0.4	1	1.9	15.8	4	0	1.5	"Center"	1628449	215	"#1B9E77"	"#ce1141"
"605"	"TOR"	135	"Rondae Hollis-Jefferson"	25	52	36	16	19.2	7.2	2.7	5.7	47.1	5.4	2.7	50	0.3	0	11.8	94.74	5.26	1.8	2.5	73.6	25	75	0	2	2.9	4.9	1.7	0.9	0.8	0.4	2	18.5	2	0	1.6	"Forward"	1626178	200	"#D95F02"	"#ce1141"
"606"	"TOR"	282	"Malcolm Miller"	27	25	21	4	5	0.9	0.3	1	33.3	0.2	0.1	50	0.8	0.2	31.6	20	80	0	0.2	16.7	0	22.22	66.67	0	0.5	0.6	0.3	0.1	0.2	0.1	0.5	2.7	0	0	2.1	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"607"	"TOR"	129	"Terence Davis"	22	64	46	18	17	7.7	2.8	6.1	46.3	2.6	1.4	53.85	3.5	1.4	39.6	42.62	57.38	0.7	0.8	86.5	9.09	36.36	54.55	0.7	2.7	3.4	1.7	1	0.5	0.2	1.6	15.4	1	0	3.5	"Guard"	1629056	184	"#7570B3"	"#ce1141"
"608"	"TOR"	22	"Kyle Lowry"	33	52	36	16	36.6	19.7	5.9	14.3	41.7	6	3	50	8.3	2.9	35.4	41.96	58.04	4.9	5.7	86.1	24.87	30.46	44.16	0.6	4.3	4.8	7.7	3	1.3	0.4	3.2	39.4	14	2	4.8	"Guard"	200768	31	"#7570B3"	"#ce1141"
"609"	"TOR"	151	"Chris Boucher"	27	55	39	16	13.2	6.3	2.2	4.7	45.8	2.9	1.7	58.62	1.8	0.5	28.3	61.7	38.3	1.5	1.9	79.6	23.81	53.97	23.81	1.7	2.7	4.4	0.4	0.4	0.4	1	1.9	15.8	4	0	1.5	"Forward"	1628449	215	"#D95F02"	"#ce1141"
"610"	"TOR"	260	"Malcolm Miller"	27	25	21	4	5	0.9	0.3	1	33.3	0.2	0.1	50	0.8	0.2	31.6	20	80	0	0.2	16.7	0	22.22	66.67	0	0.5	0.6	0.3	0.1	0.2	0.1	0.5	2.7	0	0	2.1	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"611"	"TOR"	255	"Oshae Brissett"	21	19	15	4	7.1	1.9	0.7	1.9	36.1	1.1	0.5	45.45	0.8	0.2	20	57.89	42.11	0.4	0.5	80	21.05	52.63	31.58	0.5	0.9	1.4	0.4	0.4	0.2	0.1	0.9	4.6	0	0	1.8	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"612"	"TOR"	96	"Dewan Hernandez"	23	4	4	0	2.8	1	0.3	1.3	20	1	0.3	30	0.3	0	0	76.92	23.08	0.5	0.5	100	50	60	0	0.5	1.3	1.8	0	0.3	0.3	0	1.5	3.6	0	0	0.3	"Center"	NA	NA	"#1B9E77"	"#ce1141"
"613"	"TOR"	184	"Patrick McCaw"	24	37	27	10	24.5	4.6	1.8	4.4	41.4	2.5	1.2	48	1.9	0.6	32.4	56.82	43.18	0.4	0.5	72.2	8.7	52.17	39.13	0.5	1.8	2.3	2.1	0.8	1.1	0.1	1.6	13.3	1	0	0.1	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"614"	"TOR"	9	"Pascal Siakam"	25	53	40	13	35.5	23.6	8.7	18.9	45.9	12.9	6.5	50.39	6	2.2	35.9	68.25	31.75	4.2	5.2	80	17.8	55.08	27.97	1.1	6.5	7.5	3.6	2.5	1	0.9	2.8	41.4	12	0	6.8	"Forward"	1627783	15	"#D95F02"	"#ce1141"
"615"	"TOR"	38	"Norman Powell"	26	44	33	11	28.8	16.4	5.9	11.7	50.2	6.3	3.8	60.32	5.4	2.1	39.8	53.85	46.15	2.5	3	83.8	15.24	46.34	38.41	0.5	3.1	3.7	1.8	1.5	1.3	0.4	2.1	26.9	0	0	4.1	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"616"	"TOR"	38	"Serge Ibaka"	30	50	36	14	27.5	16	6.5	12.5	51.8	9.2	5.2	56.52	3.3	1.3	39.8	73.6	26.4	1.8	2.4	74.8	11.25	65	24.38	2.1	6.2	8.3	1.5	2	0.5	0.8	2.8	30.1	19	0	2.5	"Forward"	201586	64	"#D95F02"	"#ce1141"
"617"	"TOR"	269	"Paul Watson"	25	5	3	2	5.2	0.2	0	1.6	0	0.8	0	0	0.8	0	0	50	50	0.2	0.4	50	100	0	0	0	0.8	0.8	1	0	0.2	0.2	0.2	3.9	0	0	2.2	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"618"	"TOR"	188	"Matt Thomas"	25	33	24	9	9.7	4.5	1.6	3.4	48.6	1.1	0.5	45.45	2.3	1.1	46.7	32.35	67.65	0.2	0.3	70	4.44	22.22	73.33	0.2	1.2	1.5	0.5	0.4	0.2	0	0.9	7.4	0	0	0.7	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"619"	"TOR"	277	"Stanley Johnson"	23	20	15	5	4.8	1.2	0.4	1.6	25.8	0.9	0.3	33.33	0.7	0.1	15.4	56.25	43.75	0.3	0.3	83.3	25	50	25	0.2	1	1.1	0.4	0.4	0.2	0.1	0.5	3.6	0	0	-0.6	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"620"	"TOR"	279	"Dewan Hernandez"	23	4	4	0	2.8	1	0.3	1.3	20	1	0.3	30	0.3	0	0	76.92	23.08	0.5	0.5	100	50	60	0	0.5	1.3	1.8	0	0.3	0.3	0	1.5	3.6	0	0	0.3	"Forward"	NA	NA	"#D95F02"	"#ce1141"
"621"	"TOR"	232	"Shamorie Ponds"	21	4	4	0	2.6	2.3	0.8	1.3	60	0.8	0.5	62.5	0.5	0.3	50	61.54	38.46	0.5	0.5	100	21.74	43.48	39.13	0	0.3	0.3	0.5	0	0	0.3	0.5	4.1	0	0	0	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"622"	"TOR"	36	"Fred VanVleet"	26	48	35	13	35.8	17.6	6	14.6	40.9	7.6	3.3	43.42	7	2.7	38.8	52.05	47.95	2.9	3.5	84.3	16.48	37.5	46.02	0.4	3.4	3.8	6.6	2.3	1.9	0.3	2.5	36.2	6	0	4	"Guard"	1627832	55	"#7570B3"	"#ce1141"
"623"	"TOR"	241	"Oshae Brissett"	21	19	15	4	7.1	1.9	0.7	1.9	36.1	1.1	0.5	45.45	0.8	0.2	20	57.89	42.11	0.4	0.5	80	21.05	52.63	31.58	0.5	0.9	1.4	0.4	0.4	0.2	0.1	0.9	4.6	0	0	1.8	"Guard"	NA	NA	"#7570B3"	"#ce1141"
"624"	"UTA"	189	"Tony Bradley"	22	50	33	17	10.7	4.7	2.1	3.1	66.5	3.1	2.1	67.74	0	0	100	100	0	0.5	0.8	65	10.64	89.36	0	1.8	2.5	4.3	0.3	0.5	0.2	0.5	2	12.1	0	0	0.4	"Forward"	1628396	245	"#D95F02"	"#002b5c"
"625"	"UTA"	250	"Rayjon Tucker"	22	14	10	4	5.6	1.4	0.6	1.4	42.1	1	0.6	60	0.4	0	0	71.43	28.57	0.2	0.4	60	14.29	85.71	0	0.1	0.8	0.9	0.1	0.2	0.1	0	0.5	2.7	0	0	-0.5	"Guard"	NA	NA	"#7570B3"	"#002b5c"
"626"	"UTA"	46	"Jordan Clarkson"	27	63	31	32	24.2	15.1	5.6	12	46.5	6.4	3.5	54.69	5.6	2.1	36.8	53.33	46.67	1.9	2.3	84.1	12.58	46.36	41.72	0.7	1.9	2.7	2	1.3	0.7	0.2	1.5	22.7	0	0	0.2	"Guard"	203903	71	"#7570B3"	"#002b5c"
"627"	"UTA"	272	"Ed Davis"	30	25	15	10	10.7	1.3	0.6	1.4	41.2	1.4	0.6	42.86	0	0	0	100	0	0.2	0.4	45.5	15.38	92.31	0	1.2	2.6	3.8	0.3	0.5	0.4	0.4	2.2	8.1	0	0	-3.5	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"628"	"UTA"	165	"Georges Niang"	26	58	38	20	13.3	5.8	2.1	4.6	45.3	1.4	0.8	57.14	3.2	1.3	41.6	30.43	69.57	0.3	0.4	86.4	5.17	27.59	67.24	0.2	1.7	1.9	0.6	0.4	0.2	0.1	1.1	9.4	0	0	-0.8	"Forward"	1627777	224	"#D95F02"	"#002b5c"
"629"	"UTA"	10	"Donovan Mitchell"	23	63	40	23	34.4	24.2	8.9	19.6	45.3	12.8	6.4	50	6.8	2.5	36.4	65.31	34.69	4	4.6	85.9	16.53	52.89	30.99	0.7	3.7	4.4	4.2	2.7	1	0.2	2.4	36.8	1	0	1.5	"Guard"	1628378	14	"#7570B3"	"#002b5c"
"630"	"UTA"	93	"Ed Davis"	30	25	15	10	10.7	1.3	0.6	1.4	41.2	1.4	0.6	42.86	0	0	0	100	0	0.2	0.4	45.5	15.38	92.31	0	1.2	2.6	3.8	0.3	0.5	0.4	0.4	2.2	8.1	0	0	-3.5	"Center"	NA	NA	"#1B9E77"	"#002b5c"
"631"	"UTA"	75	"Tony Bradley"	22	50	33	17	10.7	4.7	2.1	3.1	66.5	3.1	2.1	67.74	0	0	100	100	0	0.5	0.8	65	10.64	89.36	0	1.8	2.5	4.3	0.3	0.5	0.2	0.5	2	12.1	0	0	0.4	"Center"	1628396	245	"#1B9E77"	"#002b5c"
"632"	"UTA"	98	"Joe Ingles"	32	64	41	23	29.9	9.8	3.4	7.7	44.1	2.9	1.5	51.72	4.8	1.9	39.7	37.66	62.34	1	1.3	77.4	10.2	30.61	58.16	0.4	3.6	4	5.2	1.9	0.9	0.1	2.1	23.5	2	0	3.8	"Forward"	204060	145	"#D95F02"	"#002b5c"
"633"	"UTA"	287	"Jarrell Brantley"	23	5	2	3	2.7	0	0	0	0	0	0	NA	0	0	0	NA	NA	0	0	0	NA	NA	NA	0	1	1	0.2	0.4	0	0.4	0.4	2.3	0	0	0	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"634"	"UTA"	287	"Miye Oni"	22	5	4	1	2.1	0	0	0.4	0	0.2	0	0	0.2	0	0	50	50	0	0	0	NA	NA	NA	0	0.4	0.4	0	0.2	0	0	0	0.3	0	0	-3.4	"Forward"	NA	NA	"#D95F02"	"#002b5c"
"635"	"UTA"	270	"Miye Oni"	22	5	4	1	2.1	0	0	0.4	0	0.2	0	0	0.2	0	0	50	50	0	0	0	NA	NA	NA	0	0.4	0.4	0	0.2	0	0	0	0.3	0	0	-3.4	"Guard"	NA	NA	"#7570B3"	"#002b5c"
